listid,participant,verb,subject,consequent,valence,question,response,task,scenario
2,98,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.99999,norming,news anchor-notify
2,61,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.77,norming,news anchor-notify
2,69,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.73,norming,news anchor-notify
2,21,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.86,norming,news anchor-notify
2,65,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.9,norming,news anchor-notify
2,82,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.99999,norming,news anchor-notify
2,52,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.57,norming,news anchor-notify
2,89,notify,news anchor,want,positive,What proportion of news anchors generally want wars to end?,0.71,norming,news anchor-notify
2,26,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.12,norming,runner-doubt
2,51,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,88,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.01,norming,runner-doubt
2,19,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,25,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.02,norming,runner-doubt
2,84,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.01,norming,runner-doubt
2,47,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,74,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.1,norming,runner-doubt
2,63,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,62,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,90,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,85,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,1,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,37,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.13,norming,runner-doubt
2,83,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,18,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,44,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,98,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,61,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,69,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.04,norming,runner-doubt
2,21,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,65,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,82,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
2,52,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,0.02,norming,runner-doubt
2,89,doubt,runner,want,negative,What proportion of runners generally want their new shoes to make them slower?,1e-05,norming,runner-doubt
0,96,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,33,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,2,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.69,norming,actor-hate
0,59,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.96,norming,actor-hate
0,29,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.73,norming,actor-hate
0,76,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.31,norming,actor-hate
0,20,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.93,norming,actor-hate
0,31,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.82,norming,actor-hate
0,64,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.87,norming,actor-hate
0,12,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,30,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,27,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,34,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,7,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.84,norming,actor-hate
0,50,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.75,norming,actor-hate
0,71,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,16,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.93,norming,actor-hate
0,49,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.8,norming,actor-hate
0,66,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.91,norming,actor-hate
0,95,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.9,norming,actor-hate
0,15,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.99999,norming,actor-hate
0,38,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.94,norming,actor-hate
0,36,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.7,norming,actor-hate
0,45,hate,actor,want,positive,What proportion of actors generally want audiences to call for an encore?,0.87,norming,actor-hate
