listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
4,419,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.18,contentful,bookkeeper-lie
4,107,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.27,contentful,bookkeeper-lie
4,359,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.05,contentful,bookkeeper-lie
4,408,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.1,contentful,bookkeeper-lie
4,259,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,1e-05,contentful,bookkeeper-lie
4,286,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.23,contentful,bookkeeper-lie
4,376,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.07,contentful,bookkeeper-lie
4,174,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.17,contentful,bookkeeper-lie
4,199,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.02,contentful,bookkeeper-lie
28,189,lie,bookkeeper,subject,believe,negative,past,positive,The bookkeeper didn't lie to the investigator that the tax returns had been filed.How likely is it that the bookkeeper believed that the tax returns had been filed?,transitive,1e-05,contentful,bookkeeper-lie
28,231,lie,bookkeeper,subject,believe,negative,past,positive,The bookkeeper didn't lie to the investigator that the tax returns had been filed.How likely is it that the bookkeeper believed that the tax returns had been filed?,transitive,0.65,contentful,bookkeeper-lie
28,323,lie,bookkeeper,subject,believe,negative,past,positive,The bookkeeper didn't lie to the investigator that the tax returns had been filed.How likely is it that the bookkeeper believed that the tax returns had been filed?,transitive,0.27,contentful,bookkeeper-lie
28,410,lie,bookkeeper,subject,believe,negative,past,positive,The bookkeeper didn't lie to the investigator that the tax returns had been filed.How likely is it that the bookkeeper believed that the tax returns had been filed?,transitive,0.99999,contentful,bookkeeper-lie
28,250,lie,bookkeeper,subject,believe,negative,past,positive,The bookkeeper didn't lie to the investigator that the tax returns had been filed.How likely is it that the bookkeeper believed that the tax returns had been filed?,transitive,0.06,contentful,bookkeeper-lie
28,350,lie,bookkeeper,subject,believe,negative,past,positive,The bookkeeper didn't lie to the investigator that the tax returns had been filed.How likely is it that the bookkeeper believed that the tax returns had been filed?,transitive,0.5,contentful,bookkeeper-lie
28,327,lie,bookkeeper,subject,believe,negative,past,positive,The bookkeeper didn't lie to the investigator that the tax returns had been filed.How likely is it that the bookkeeper believed that the tax returns had been filed?,transitive,0.93,contentful,bookkeeper-lie
