listid,participant,verb,subject,consequent,valence,question,response,task,scenario
2,61,remember,mother,believe,positive,What proportion of mothers generally believe that babysitters will make dinner for their children?,0.7,norming,mother-remember
2,69,remember,mother,believe,positive,What proportion of mothers generally believe that babysitters will make dinner for their children?,0.55,norming,mother-remember
2,21,remember,mother,believe,positive,What proportion of mothers generally believe that babysitters will make dinner for their children?,0.85,norming,mother-remember
2,65,remember,mother,believe,positive,What proportion of mothers generally believe that babysitters will make dinner for their children?,0.75,norming,mother-remember
2,82,remember,mother,believe,positive,What proportion of mothers generally believe that babysitters will make dinner for their children?,0.88,norming,mother-remember
2,52,remember,mother,believe,positive,What proportion of mothers generally believe that babysitters will make dinner for their children?,0.37,norming,mother-remember
2,89,remember,mother,believe,positive,What proportion of mothers generally believe that babysitters will make dinner for their children?,0.84,norming,mother-remember
0,96,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.59,norming,literary agent-mislead
0,33,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.19,norming,literary agent-mislead
0,2,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.59,norming,literary agent-mislead
0,59,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.62,norming,literary agent-mislead
0,29,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.41,norming,literary agent-mislead
0,76,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.6,norming,literary agent-mislead
0,20,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.4,norming,literary agent-mislead
0,31,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.55,norming,literary agent-mislead
0,64,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.66,norming,literary agent-mislead
0,12,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.62,norming,literary agent-mislead
0,30,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.15,norming,literary agent-mislead
0,27,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.55,norming,literary agent-mislead
0,34,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.99999,norming,literary agent-mislead
0,7,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.1,norming,literary agent-mislead
0,50,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.7,norming,literary agent-mislead
0,71,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.35,norming,literary agent-mislead
0,16,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.7,norming,literary agent-mislead
0,49,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.6,norming,literary agent-mislead
0,66,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.67,norming,literary agent-mislead
0,95,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.2,norming,literary agent-mislead
0,15,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.46,norming,literary agent-mislead
0,38,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.23,norming,literary agent-mislead
0,36,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.39,norming,literary agent-mislead
0,45,mislead,literary agent,believe,negative,What proportion of literary agents generally believe that publishers will hate first drafts?,0.6,norming,literary agent-mislead
